pub_date,opinion_type_id,opinion_type,qmt_code
8/27/2024,6,未经审计,603255.SH
8/27/2024,6,未经审计,301301.SZ
8/27/2024,6,未经审计,301176.SZ
8/27/2024,6,未经审计,301225.SZ
8/27/2024,6,未经审计,301141.SZ
8/27/2024,6,未经审计,301358.SZ
8/27/2024,6,未经审计,301295.SZ
8/27/2024,6,未经审计,603073.SH
8/27/2024,6,未经审计,301287.SZ
8/27/2024,6,未经审计,001358.SZ
8/27/2024,6,未经审计,603373.SH
8/27/2024,6,未经审计,301509.SZ
8/27/2024,6,未经审计,301498.SZ
8/27/2024,6,未经审计,601133.SH
8/27/2024,6,未经审计,301518.SZ
8/27/2024,6,未经审计,301539.SZ
8/27/2024,6,未经审计,603276.SH
8/27/2024,6,未经审计,301596.SZ
8/27/2024,6,未经审计,603275.SH
8/27/2024,6,未经审计,603273.SH
8/27/2024,6,未经审计,603082.SH
8/27/2024,6,未经审计,001239.SZ
8/27/2024,6,未经审计,603296.SH
8/27/2024,6,未经审计,603062.SH
8/27/2024,6,未经审计,688088.SH
8/27/2024,6,未经审计,688008.SH
8/27/2024,6,未经审计,688016.SH
8/27/2024,6,未经审计,688656.SH
8/27/2024,6,未经审计,688128.SH
8/27/2024,6,未经审计,688200.SH
8/27/2024,6,未经审计,688608.SH
8/27/2024,6,未经审计,688669.SH
8/27/2024,6,未经审计,688788.SH
8/27/2024,6,未经审计,688560.SH
8/27/2024,6,未经审计,688616.SH
8/27/2024,6,未经审计,688689.SH
8/27/2024,6,未经审计,688329.SH
8/27/2024,6,未经审计,688226.SH
8/27/2024,6,未经审计,688660.SH
8/27/2024,6,未经审计,688613.SH
8/27/2024,6,未经审计,688793.SH
8/27/2024,6,未经审计,688087.SH
8/27/2024,6,未经审计,688502.SH
8/27/2024,6,未经审计,688359.SH
8/27/2024,6,未经审计,688303.SH
8/27/2024,6,未经审计,688553.SH
8/27/2024,6,未经审计,688343.SH
8/27/2024,6,未经审计,688175.SH
8/27/2024,6,未经审计,688053.SH
8/27/2024,6,未经审计,688401.SH
8/27/2024,6,未经审计,688362.SH
8/27/2024,6,未经审计,688485.SH
8/27/2024,6,未经审计,688244.SH
8/27/2024,6,未经审计,688293.SH
8/27/2024,6,未经审计,688480.SH
8/27/2024,6,未经审计,688627.SH
8/27/2024,6,未经审计,688620.SH
8/27/2024,6,未经审计,688610.SH
8/27/2024,6,未经审计,688543.SH
8/27/2024,6,未经审计,688651.SH
8/27/2024,6,未经审计,688719.SH
8/27/2024,6,未经审计,000563.SZ
8/27/2024,6,未经审计,000728.SZ
8/27/2024,6,未经审计,600052.SH
8/27/2024,6,未经审计,600169.SH
8/27/2024,6,未经审计,600855.SH
8/27/2024,6,未经审计,002005.SZ
8/27/2024,6,未经审计,002332.SZ
8/27/2024,6,未经审计,300198.SZ
8/27/2024,6,未经审计,002961.SZ
8/27/2024,6,未经审计,002939.SZ
8/27/2024,6,未经审计,300848.SZ
8/27/2024,6,未经审计,300747.SZ
8/27/2024,6,未经审计,605117.SH
8/27/2024,6,未经审计,000996.SZ
8/27/2024,6,未经审计,600175.SH
8/27/2024,6,未经审计,600555.SH
8/27/2024,6,未经审计,600672.SH
8/27/2024,6,未经审计,300089.SZ
8/27/2024,6,未经审计,002699.SZ
8/27/2024,6,未经审计,300362.SZ
8/27/2024,6,未经审计,601857.SH
8/28/2024,6,未经审计,000011.SZ
8/28/2024,6,未经审计,000030.SZ
8/28/2024,6,未经审计,000032.SZ
8/28/2024,6,未经审计,000049.SZ
8/28/2024,6,未经审计,000055.SZ
8/28/2024,6,未经审计,000056.SZ
8/28/2024,6,未经审计,000058.SZ
8/28/2024,6,未经审计,000060.SZ
8/28/2024,6,未经审计,000068.SZ
8/28/2024,6,未经审计,000099.SZ
8/28/2024,6,未经审计,000403.SZ
8/28/2024,6,未经审计,000426.SZ
8/28/2024,6,未经审计,000428.SZ
8/28/2024,6,未经审计,000505.SZ
8/28/2024,6,未经审计,000516.SZ
8/28/2024,6,未经审计,000517.SZ
8/28/2024,6,未经审计,000524.SZ
8/28/2024,6,未经审计,000532.SZ
8/28/2024,6,未经审计,000557.SZ
8/28/2024,6,未经审计,000558.SZ
8/28/2024,6,未经审计,000565.SZ
8/28/2024,6,未经审计,000567.SZ
8/28/2024,6,未经审计,000591.SZ
8/28/2024,6,未经审计,000597.SZ
8/28/2024,6,未经审计,000598.SZ
8/28/2024,6,未经审计,000630.SZ
8/28/2024,6,未经审计,000650.SZ
8/28/2024,6,未经审计,000652.SZ
8/28/2024,6,未经审计,000679.SZ
8/28/2024,6,未经审计,000692.SZ
8/28/2024,6,未经审计,000695.SZ
8/28/2024,6,未经审计,000701.SZ
8/28/2024,6,未经审计,000702.SZ
8/28/2024,6,未经审计,000719.SZ
8/28/2024,6,未经审计,000723.SZ
8/28/2024,6,未经审计,000725.SZ
8/28/2024,6,未经审计,000738.SZ
8/28/2024,6,未经审计,000755.SZ
8/28/2024,6,未经审计,000757.SZ
8/28/2024,6,未经审计,000767.SZ
8/28/2024,6,未经审计,000777.SZ
8/28/2024,6,未经审计,000789.SZ
8/28/2024,6,未经审计,000796.SZ
8/28/2024,6,未经审计,000797.SZ
8/28/2024,6,未经审计,000809.SZ
8/28/2024,6,未经审计,000818.SZ
8/28/2024,6,未经审计,000831.SZ
8/28/2024,6,未经审计,000833.SZ
8/28/2024,6,未经审计,000848.SZ
8/28/2024,6,未经审计,000883.SZ
8/28/2024,6,未经审计,000886.SZ
8/28/2024,6,未经审计,000903.SZ
8/28/2024,6,未经审计,000913.SZ
8/28/2024,6,未经审计,000927.SZ
8/28/2024,6,未经审计,000931.SZ
8/28/2024,6,未经审计,000966.SZ
8/28/2024,6,未经审计,000967.SZ
8/28/2024,6,未经审计,000983.SZ
8/28/2024,6,未经审计,000989.SZ
8/28/2024,6,未经审计,600010.SH
8/28/2024,6,未经审计,600019.SH
8/28/2024,6,未经审计,600038.SH
8/28/2024,6,未经审计,600110.SH
8/28/2024,6,未经审计,600120.SH
8/28/2024,6,未经审计,600157.SH
8/28/2024,6,未经审计,600161.SH
8/28/2024,6,未经审计,600182.SH
8/28/2024,6,未经审计,600183.SH
8/28/2024,6,未经审计,600196.SH
8/28/2024,6,未经审计,600197.SH
8/28/2024,6,未经审计,600199.SH
8/28/2024,6,未经审计,600200.SH
8/28/2024,6,未经审计,600210.SH
8/28/2024,6,未经审计,600218.SH
8/28/2024,6,未经审计,600233.SH
8/28/2024,6,未经审计,600238.SH
8/28/2024,6,未经审计,600249.SH
8/28/2024,6,未经审计,600280.SH
8/28/2024,6,未经审计,600281.SH
8/28/2024,6,未经审计,600310.SH
8/28/2024,6,未经审计,600316.SH
8/28/2024,6,未经审计,600336.SH
8/28/2024,6,未经审计,600353.SH
8/28/2024,6,未经审计,600367.SH
8/28/2024,6,未经审计,600372.SH
8/28/2024,6,未经审计,600377.SH
8/28/2024,6,未经审计,600386.SH
8/28/2024,6,未经审计,600387.SH
8/28/2024,6,未经审计,600390.SH
8/28/2024,6,未经审计,600395.SH
8/28/2024,6,未经审计,600396.SH
8/28/2024,6,未经审计,600400.SH
8/28/2024,6,未经审计,600418.SH
8/28/2024,6,未经审计,600420.SH
8/28/2024,6,未经审计,600421.SH
8/28/2024,6,未经审计,600446.SH
8/28/2024,6,未经审计,600463.SH
8/28/2024,6,未经审计,600467.SH
8/28/2024,6,未经审计,600468.SH
8/28/2024,6,未经审计,600479.SH
8/28/2024,6,未经审计,600496.SH
8/28/2024,6,未经审计,600517.SH
8/28/2024,6,未经审计,600520.SH
8/28/2024,6,未经审计,600526.SH
8/28/2024,6,未经审计,600538.SH
8/28/2024,6,未经审计,600560.SH
8/28/2024,6,未经审计,600561.SH
8/28/2024,6,未经审计,600567.SH
8/28/2024,6,未经审计,600575.SH
8/28/2024,6,未经审计,600576.SH
8/28/2024,6,未经审计,600582.SH
8/28/2024,6,未经审计,600585.SH
8/28/2024,6,未经审计,600593.SH
8/28/2024,6,未经审计,600605.SH
8/28/2024,6,未经审计,600620.SH
8/28/2024,6,未经审计,600637.SH
8/28/2024,6,未经审计,600657.SH
8/28/2024,6,未经审计,600667.SH
8/28/2024,6,未经审计,600668.SH
8/28/2024,6,未经审计,600676.SH
8/28/2024,6,未经审计,600690.SH
8/28/2024,6,未经审计,600703.SH
8/28/2024,6,未经审计,600722.SH
8/28/2024,6,未经审计,600753.SH
8/28/2024,6,未经审计,600759.SH
8/28/2024,6,未经审计,600770.SH
8/28/2024,6,未经审计,600775.SH
8/28/2024,6,未经审计,600780.SH
8/28/2024,6,未经审计,600790.SH
8/28/2024,6,未经审计,600798.SH
8/28/2024,6,未经审计,600809.SH
8/28/2024,6,未经审计,600820.SH
8/28/2024,6,未经审计,600838.SH
8/28/2024,6,未经审计,600845.SH
8/28/2024,6,未经审计,600960.SH
8/28/2024,6,未经审计,002011.SZ
8/28/2024,6,未经审计,002012.SZ
8/28/2024,6,未经审计,002025.SZ
8/28/2024,6,未经审计,002037.SZ
8/28/2024,6,未经审计,002039.SZ
8/28/2024,6,未经审计,002040.SZ
8/28/2024,6,未经审计,002041.SZ
8/28/2024,6,未经审计,002043.SZ
8/28/2024,6,未经审计,002048.SZ
8/28/2024,6,未经审计,300150.SZ
8/28/2024,6,未经审计,601001.SH
8/28/2024,6,未经审计,002057.SZ
8/28/2024,6,未经审计,002065.SZ
8/28/2024,6,未经审计,300016.SZ
8/28/2024,6,未经审计,002072.SZ
8/28/2024,6,未经审计,002077.SZ
8/28/2024,6,未经审计,002096.SZ
8/28/2024,6,未经审计,002110.SZ
8/28/2024,6,未经审计,002108.SZ
8/28/2024,6,未经审计,002109.SZ
8/28/2024,6,未经审计,002114.SZ
8/28/2024,6,未经审计,601008.SH
8/28/2024,6,未经审计,002144.SZ
8/28/2024,6,未经审计,002146.SZ
8/28/2024,6,未经审计,002171.SZ
8/28/2024,6,未经审计,002179.SZ
8/28/2024,6,未经审计,601808.SH
8/28/2024,6,未经审计,002185.SZ
8/28/2024,6,未经审计,002190.SZ
8/28/2024,6,未经审计,002199.SZ
8/28/2024,6,未经审计,002246.SZ
8/28/2024,6,未经审计,002243.SZ
8/28/2024,6,未经审计,002265.SZ
8/28/2024,6,未经审计,002252.SZ
8/28/2024,6,未经审计,002248.SZ
8/28/2024,6,未经审计,002274.SZ
8/28/2024,6,未经审计,002251.SZ
8/28/2024,6,未经审计,002284.SZ
8/28/2024,6,未经审计,002362.SZ
8/28/2024,6,未经审计,002300.SZ
8/28/2024,6,未经审计,002446.SZ
8/28/2024,6,未经审计,002448.SZ
8/28/2024,6,未经审计,002419.SZ
8/28/2024,6,未经审计,300445.SZ
8/28/2024,6,未经审计,002298.SZ
8/28/2024,6,未经审计,002365.SZ
8/28/2024,6,未经审计,002312.SZ
8/28/2024,6,未经审计,300010.SZ
8/28/2024,6,未经审计,300008.SZ
8/28/2024,6,未经审计,300009.SZ
8/28/2024,6,未经审计,300005.SZ
8/28/2024,6,未经审计,002320.SZ
8/28/2024,6,未经审计,002338.SZ
8/28/2024,6,未经审计,002344.SZ
8/28/2024,6,未经审计,300031.SZ
8/28/2024,6,未经审计,002342.SZ
8/28/2024,6,未经审计,002345.SZ
8/28/2024,6,未经审计,002346.SZ
8/28/2024,6,未经审计,002349.SZ
8/28/2024,6,未经审计,002591.SZ
8/28/2024,6,未经审计,002371.SZ
8/28/2024,6,未经审计,002630.SZ
8/28/2024,6,未经审计,002377.SZ
8/28/2024,6,未经审计,300053.SZ
8/28/2024,6,未经审计,300055.SZ
8/28/2024,6,未经审计,002389.SZ
8/28/2024,6,未经审计,002401.SZ
8/28/2024,6,未经审计,002400.SZ
8/28/2024,6,未经审计,002405.SZ
8/28/2024,6,未经审计,002409.SZ
8/28/2024,6,未经审计,002425.SZ
8/28/2024,6,未经审计,002428.SZ
8/28/2024,6,未经审计,002424.SZ
8/28/2024,6,未经审计,601188.SH
8/28/2024,6,未经审计,601518.SH
8/28/2024,6,未经审计,300070.SZ
8/28/2024,6,未经审计,002436.SZ
8/28/2024,6,未经审计,300080.SZ
8/28/2024,6,未经审计,300078.SZ
8/28/2024,6,未经审计,300077.SZ
8/28/2024,6,未经审计,300238.SZ
8/28/2024,6,未经审计,002449.SZ
8/28/2024,6,未经审计,300272.SZ
8/28/2024,6,未经审计,300096.SZ
8/28/2024,6,未经审计,002453.SZ
8/28/2024,6,未经审计,300085.SZ
8/28/2024,6,未经审计,300099.SZ
8/28/2024,6,未经审计,300321.SZ
8/28/2024,6,未经审计,300245.SZ
8/28/2024,6,未经审计,002484.SZ
8/28/2024,6,未经审计,601098.SH
8/28/2024,6,未经审计,002480.SZ
8/28/2024,6,未经审计,300123.SZ
8/28/2024,6,未经审计,002493.SZ
8/28/2024,6,未经审计,300135.SZ
8/28/2024,6,未经审计,300142.SZ
8/28/2024,6,未经审计,300141.SZ
8/28/2024,6,未经审计,300140.SZ
8/28/2024,6,未经审计,002511.SZ
8/28/2024,6,未经审计,300331.SZ
8/28/2024,6,未经审计,002522.SZ
8/28/2024,6,未经审计,300155.SZ
8/28/2024,6,未经审计,002524.SZ
8/28/2024,6,未经审计,300169.SZ
8/28/2024,6,未经审计,300161.SZ
8/28/2024,6,未经审计,300191.SZ
8/28/2024,6,未经审计,002539.SZ
8/28/2024,6,未经审计,300170.SZ
8/28/2024,6,未经审计,002544.SZ
8/28/2024,6,未经审计,300182.SZ
8/28/2024,6,未经审计,002769.SZ
8/28/2024,6,未经审计,300203.SZ
8/28/2024,6,未经审计,300229.SZ
8/28/2024,6,未经审计,300205.SZ
8/28/2024,6,未经审计,300185.SZ
8/28/2024,6,未经审计,300375.SZ
8/28/2024,6,未经审计,300192.SZ
8/28/2024,6,未经审计,300189.SZ
8/28/2024,6,未经审计,601199.SH
8/28/2024,6,未经审计,300214.SZ
8/28/2024,6,未经审计,002564.SZ
8/28/2024,6,未经审计,300366.SZ
8/28/2024,6,未经审计,002579.SZ
8/28/2024,6,未经审计,002581.SZ
8/28/2024,6,未经审计,002572.SZ
8/28/2024,6,未经审计,300210.SZ
8/28/2024,6,未经审计,601566.SH
8/28/2024,6,未经审计,300212.SZ
8/28/2024,6,未经审计,300217.SZ
8/28/2024,6,未经审计,300228.SZ
8/28/2024,6,未经审计,300381.SZ
8/28/2024,6,未经审计,002585.SZ
8/28/2024,6,未经审计,300239.SZ
8/28/2024,6,未经审计,002601.SZ
8/28/2024,6,未经审计,300241.SZ
8/28/2024,6,未经审计,002603.SZ
8/28/2024,6,未经审计,601636.SH
8/28/2024,6,未经审计,002745.SZ
8/28/2024,6,未经审计,002641.SZ
8/28/2024,6,未经审计,300283.SZ
8/28/2024,6,未经审计,300278.SZ
8/28/2024,6,未经审计,002645.SZ
8/28/2024,6,未经审计,002638.SZ
8/28/2024,6,未经审计,300286.SZ
8/28/2024,6,未经审计,300288.SZ
8/28/2024,6,未经审计,603599.SH
8/28/2024,6,未经审计,300324.SZ
8/28/2024,6,未经审计,300483.SZ
8/28/2024,6,未经审计,002662.SZ
8/28/2024,6,未经审计,300358.SZ
8/28/2024,6,未经审计,300307.SZ
8/28/2024,6,未经审计,300296.SZ
8/28/2024,6,未经审计,601388.SH
8/28/2024,6,未经审计,300326.SZ
8/28/2024,6,未经审计,300313.SZ
8/28/2024,6,未经审计,300317.SZ
8/28/2024,6,未经审计,300333.SZ
8/28/2024,6,未经审计,002689.SZ
8/28/2024,6,未经审计,300328.SZ
8/28/2024,6,未经审计,002698.SZ
8/28/2024,6,未经审计,002752.SZ
8/28/2024,6,未经审计,300343.SZ
8/28/2024,6,未经审计,002715.SZ
8/28/2024,6,未经审计,002716.SZ
8/28/2024,6,未经审计,002709.SZ
8/28/2024,6,未经审计,002695.SZ
8/28/2024,6,未经审计,603308.SH
8/28/2024,6,未经审计,002700.SZ
8/28/2024,6,未经审计,601969.SH
8/28/2024,6,未经审计,300360.SZ
8/28/2024,6,未经审计,300363.SZ
8/28/2024,6,未经审计,002705.SZ
8/28/2024,6,未经审计,300380.SZ
8/28/2024,6,未经审计,601865.SH
8/28/2024,6,未经审计,603069.SH
8/28/2024,6,未经审计,300438.SZ
8/28/2024,6,未经审计,300475.SZ
8/28/2024,6,未经审计,300436.SZ
8/28/2024,6,未经审计,603030.SH
8/28/2024,6,未经审计,603899.SH
8/28/2024,6,未经审计,300437.SZ
8/28/2024,6,未经审计,300409.SZ
8/28/2024,6,未经审计,300452.SZ
8/28/2024,6,未经审计,603011.SH
8/28/2024,6,未经审计,603013.SH
8/28/2024,6,未经审计,603528.SH
8/28/2024,6,未经审计,300407.SZ
8/28/2024,6,未经审计,002733.SZ
8/28/2024,6,未经审计,603703.SH
8/28/2024,6,未经审计,603999.SH
8/28/2024,6,未经审计,601069.SH
8/28/2024,6,未经审计,002750.SZ
8/28/2024,6,未经审计,002737.SZ
8/28/2024,6,未经审计,300424.SZ
8/28/2024,6,未经审计,603969.SH
8/28/2024,6,未经审计,601811.SH
8/28/2024,6,未经审计,603667.SH
8/28/2024,6,未经审计,603660.SH
8/28/2024,6,未经审计,603868.SH
8/28/2024,6,未经审计,603421.SH
8/28/2024,6,未经审计,603515.SH
8/28/2024,6,未经审计,601500.SH
8/28/2024,6,未经审计,300490.SZ
8/28/2024,6,未经审计,002760.SZ
8/28/2024,6,未经审计,300484.SZ
8/28/2024,6,未经审计,300535.SZ
8/28/2024,6,未经审计,002809.SZ
8/28/2024,6,未经审计,300664.SZ
8/28/2024,6,未经审计,300517.SZ
8/28/2024,6,未经审计,603977.SH
8/28/2024,6,未经审计,601366.SH
8/28/2024,6,未经审计,300533.SZ
8/28/2024,6,未经审计,603367.SH
8/28/2024,6,未经审计,603800.SH
8/28/2024,6,未经审计,603338.SH
8/28/2024,6,未经审计,300364.SZ
8/28/2024,6,未经审计,603131.SH
8/28/2024,6,未经审计,603085.SH
8/28/2024,6,未经审计,300485.SZ
8/28/2024,6,未经审计,601086.SH
8/28/2024,6,未经审计,603958.SH
8/28/2024,6,未经审计,002777.SZ
8/28/2024,6,未经审计,300528.SZ
8/28/2024,6,未经审计,603878.SH
8/28/2024,6,未经审计,002829.SZ
8/28/2024,6,未经审计,300525.SZ
8/28/2024,6,未经审计,600977.SH
8/28/2024,6,未经审计,603598.SH
8/28/2024,6,未经审计,002816.SZ
8/28/2024,6,未经审计,002785.SZ
8/28/2024,6,未经审计,603858.SH
8/28/2024,6,未经审计,300426.SZ
8/28/2024,6,未经审计,300561.SZ
8/28/2024,6,未经审计,601858.SH
8/28/2024,6,未经审计,603888.SH
8/28/2024,6,未经审计,603633.SH
8/28/2024,6,未经审计,603322.SH
8/28/2024,6,未经审计,300563.SZ
8/28/2024,6,未经审计,603577.SH
8/28/2024,6,未经审计,300504.SZ
8/28/2024,6,未经审计,300567.SZ
8/28/2024,6,未经审计,603579.SH
8/28/2024,6,未经审计,002858.SZ
8/28/2024,6,未经审计,300682.SZ
8/28/2024,6,未经审计,002867.SZ
8/28/2024,6,未经审计,300581.SZ
8/28/2024,6,未经审计,300678.SZ
8/28/2024,6,未经审计,603217.SH
8/28/2024,6,未经审计,002853.SZ
8/28/2024,6,未经审计,603630.SH
8/28/2024,6,未经审计,603896.SH
8/28/2024,6,未经审计,603768.SH
8/28/2024,6,未经审计,002875.SZ
8/28/2024,6,未经审计,002774.SZ
8/28/2024,6,未经审计,300577.SZ
8/28/2024,6,未经审计,300756.SZ
8/28/2024,6,未经审计,300629.SZ
8/28/2024,6,未经审计,603058.SH
8/28/2024,6,未经审计,603496.SH
8/28/2024,6,未经审计,603728.SH
8/28/2024,6,未经审计,300588.SZ
8/28/2024,6,未经审计,300618.SZ
8/28/2024,6,未经审计,603335.SH
8/28/2024,6,未经审计,603357.SH
8/28/2024,6,未经审计,002880.SZ
8/28/2024,6,未经审计,603063.SH
8/28/2024,6,未经审计,001332.SZ
8/28/2024,6,未经审计,603587.SH
8/28/2024,6,未经审计,603711.SH
8/28/2024,6,未经审计,300609.SZ
8/28/2024,6,未经审计,300643.SZ
8/28/2024,6,未经审计,300650.SZ
8/28/2024,6,未经审计,603226.SH
8/28/2024,6,未经审计,300651.SZ
8/28/2024,6,未经审计,603980.SH
8/28/2024,6,未经审计,300817.SZ
8/28/2024,6,未经审计,300681.SZ
8/28/2024,6,未经审计,300712.SZ
8/28/2024,6,未经审计,603365.SH
8/28/2024,6,未经审计,300669.SZ
8/28/2024,6,未经审计,603605.SH
8/28/2024,6,未经审计,603321.SH
8/28/2024,6,未经审计,600025.SH
8/28/2024,6,未经审计,301428.SZ
8/28/2024,6,未经审计,603967.SH
8/28/2024,6,未经审计,605006.SH
8/28/2024,6,未经审计,603655.SH
8/28/2024,6,未经审计,603848.SH
8/28/2024,6,未经审计,300827.SZ
8/28/2024,6,未经审计,603607.SH
8/28/2024,6,未经审计,603676.SH
8/28/2024,6,未经审计,300674.SZ
8/28/2024,6,未经审计,301028.SZ
8/28/2024,6,未经审计,603871.SH
8/28/2024,6,未经审计,300738.SZ
8/28/2024,6,未经审计,002864.SZ
8/28/2024,6,未经审计,603590.SH
8/28/2024,6,未经审计,603059.SH
8/28/2024,6,未经审计,300829.SZ
8/28/2024,6,未经审计,002916.SZ
8/28/2024,6,未经审计,002995.SZ
8/28/2024,6,未经审计,603890.SH
8/28/2024,6,未经审计,300810.SZ
8/28/2024,6,未经审计,300936.SZ
8/28/2024,6,未经审计,300853.SZ
8/28/2024,6,未经审计,603706.SH
8/28/2024,6,未经审计,603693.SH
8/28/2024,6,未经审计,300902.SZ
8/28/2024,6,未经审计,002942.SZ
8/28/2024,6,未经审计,300694.SZ
8/28/2024,6,未经审计,002940.SZ
8/28/2024,6,未经审计,300759.SZ
8/28/2024,6,未经审计,603739.SH
8/28/2024,6,未经审计,301042.SZ
8/28/2024,6,未经审计,301266.SZ
8/28/2024,6,未经审计,300780.SZ
8/28/2024,6,未经审计,301263.SZ
8/28/2024,6,未经审计,001296.SZ
8/28/2024,6,未经审计,300789.SZ
8/28/2024,6,未经审计,603045.SH
8/28/2024,6,未经审计,301419.SZ
8/28/2024,6,未经审计,003004.SZ
8/28/2024,6,未经审计,603712.SH
8/28/2024,6,未经审计,300970.SZ
8/28/2024,6,未经审计,603956.SH
8/28/2024,6,未经审计,603530.SH
8/28/2024,6,未经审计,300823.SZ
8/28/2024,6,未经审计,300851.SZ
8/28/2024,6,未经审计,301015.SZ
8/28/2024,6,未经审计,002973.SZ
8/28/2024,6,未经审计,002969.SZ
8/28/2024,6,未经审计,300816.SZ
8/28/2024,6,未经审计,603948.SH
8/28/2024,6,未经审计,300812.SZ
8/28/2024,6,未经审计,605289.SH
8/28/2024,6,未经审计,603221.SH
8/28/2024,6,未经审计,300831.SZ
8/28/2024,6,未经审计,605333.SH
8/28/2024,6,未经审计,300836.SZ
8/28/2024,6,未经审计,002976.SZ
8/28/2024,6,未经审计,300842.SZ
8/28/2024,6,未经审计,603565.SH
8/28/2024,6,未经审计,605188.SH
8/28/2024,6,未经审计,605166.SH
8/28/2024,6,未经审计,301372.SZ
8/28/2024,6,未经审计,300871.SZ
8/28/2024,6,未经审计,002998.SZ
8/28/2024,6,未经审计,300885.SZ
8/28/2024,6,未经审计,003021.SZ
8/28/2024,6,未经审计,605228.SH
8/28/2024,6,未经审计,300978.SZ
8/28/2024,6,未经审计,301172.SZ
8/28/2024,6,未经审计,605169.SH
8/28/2024,6,未经审计,301418.SZ
8/28/2024,6,未经审计,605133.SH
8/28/2024,6,未经审计,300939.SZ
8/28/2024,6,未经审计,301199.SZ
8/28/2024,6,未经审计,300941.SZ
8/28/2024,6,未经审计,605055.SH
8/28/2024,6,未经审计,003007.SZ
8/28/2024,6,未经审计,605268.SH
8/28/2024,6,未经审计,300923.SZ
8/28/2024,6,未经审计,300906.SZ
8/28/2024,6,未经审计,605018.SH
8/28/2024,6,未经审计,300872.SZ
8/28/2024,6,未经审计,301587.SZ
8/28/2024,6,未经审计,301021.SZ
8/28/2024,6,未经审计,301010.SZ
8/28/2024,6,未经审计,300937.SZ
8/28/2024,6,未经审计,605208.SH
8/28/2024,6,未经审计,605305.SH
8/28/2024,6,未经审计,003031.SZ
8/28/2024,6,未经审计,603324.SH
8/28/2024,6,未经审计,300921.SZ
8/28/2024,6,未经审计,001299.SZ
8/28/2024,6,未经审计,300903.SZ
8/28/2024,6,未经审计,605080.SH
8/28/2024,6,未经审计,300895.SZ
8/28/2024,6,未经审计,301081.SZ
8/28/2024,6,未经审计,605189.SH
8/28/2024,6,未经审计,301000.SZ
8/28/2024,6,未经审计,300975.SZ
8/28/2024,6,未经审计,300966.SZ
8/28/2024,6,未经审计,003040.SZ
8/28/2024,6,未经审计,300959.SZ
8/28/2024,6,未经审计,003038.SZ
8/28/2024,6,未经审计,605020.SH
8/28/2024,6,未经审计,001215.SZ
8/28/2024,6,未经审计,001207.SZ
8/28/2024,6,未经审计,001202.SZ
8/28/2024,6,未经审计,001269.SZ
8/28/2024,6,未经审计,300983.SZ
8/28/2024,6,未经审计,001213.SZ
8/28/2024,6,未经审计,001219.SZ
8/28/2024,6,未经审计,001288.SZ
8/28/2024,6,未经审计,001208.SZ
8/28/2024,6,未经审计,603836.SH
8/28/2024,6,未经审计,301069.SZ
8/28/2024,6,未经审计,301093.SZ
8/28/2024,6,未经审计,300990.SZ
8/28/2024,6,未经审计,300957.SZ
8/28/2024,6,未经审计,301001.SZ
8/28/2024,6,未经审计,300989.SZ
8/28/2024,6,未经审计,301066.SZ
8/28/2024,6,未经审计,301067.SZ
8/28/2024,6,未经审计,301336.SZ
8/28/2024,6,未经审计,301060.SZ
8/28/2024,6,未经审计,301108.SZ
8/28/2024,6,未经审计,301118.SZ
8/28/2024,6,未经审计,300971.SZ
8/28/2024,6,未经审计,301031.SZ
8/28/2024,6,未经审计,301072.SZ
8/28/2024,6,未经审计,301129.SZ
8/28/2024,6,未经审计,301133.SZ
8/28/2024,6,未经审计,301056.SZ
8/28/2024,6,未经审计,301112.SZ
8/28/2024,6,未经审计,301090.SZ
8/28/2024,6,未经审计,301180.SZ
8/28/2024,6,未经审计,301239.SZ
8/28/2024,6,未经审计,301138.SZ
8/28/2024,6,未经审计,301079.SZ
8/28/2024,6,未经审计,300994.SZ
8/28/2024,6,未经审计,301046.SZ
8/28/2024,6,未经审计,301121.SZ
8/28/2024,6,未经审计,301063.SZ
8/28/2024,6,未经审计,301213.SZ
8/28/2024,6,未经审计,301232.SZ
8/28/2024,6,未经审计,301201.SZ
8/28/2024,6,未经审计,301086.SZ
8/28/2024,6,未经审计,301113.SZ
8/28/2024,6,未经审计,301117.SZ
8/28/2024,6,未经审计,301216.SZ
8/28/2024,6,未经审计,301122.SZ
8/28/2024,6,未经审计,301373.SZ
8/28/2024,6,未经审计,301293.SZ
8/28/2024,6,未经审计,301349.SZ
8/28/2024,6,未经审计,301262.SZ
8/28/2024,6,未经审计,003041.SZ
8/28/2024,6,未经审计,603230.SH
8/28/2024,6,未经审计,301300.SZ
8/28/2024,6,未经审计,301230.SZ
8/28/2024,6,未经审计,301183.SZ
8/28/2024,6,未经审计,301468.SZ
8/28/2024,6,未经审计,301097.SZ
8/28/2024,6,未经审计,301288.SZ
8/28/2024,6,未经审计,301156.SZ
8/28/2024,6,未经审计,301357.SZ
8/28/2024,6,未经审计,301322.SZ
8/28/2024,6,未经审计,301317.SZ
8/28/2024,6,未经审计,301355.SZ
8/28/2024,6,未经审计,301429.SZ
8/28/2024,6,未经审计,301567.SZ
8/28/2024,6,未经审计,001298.SZ
8/28/2024,6,未经审计,001323.SZ
8/28/2024,6,未经审计,001228.SZ
8/28/2024,6,未经审计,301115.SZ
8/28/2024,6,未经审计,301105.SZ
8/28/2024,6,未经审计,001226.SZ
8/28/2024,6,未经审计,001231.SZ
